# Full, machine-readable Table B3 from Stahl et al. 2019
# Natural System Photometry of 93 SNe Ia
#
# NULL values are denoted by 99.999
#
# ---------------------------------------------------------------------------------------------------------
SN       MJD       B      EB       V      EV       R      ER       I      EI   CLEAR  ECLEAR   system
 2013ex  56554.49  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  15.660   0.037    kait4
 2013ex  56555.50  17.151   0.023  16.015   0.012  15.599   0.010  15.289   0.011  99.999  99.999  nickel2
 2013ex  56559.46  99.999  99.999  99.999  99.999  99.999  99.999  15.318   0.013  99.999  99.999  nickel2
 2013ex  56562.50  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  15.985   0.037    kait4
 2013ex  56562.52  99.999  99.999  16.476   0.014  15.952   0.016  15.431   0.016  99.999  99.999  nickel2
 2013ex  56569.52  18.023   0.408  16.708   0.076  16.418   0.060  15.946   0.030  99.999  99.999  nickel2
 2013ex  56572.54  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  16.545   0.049    kait4
 2013ex  56573.50  99.999  99.999  17.035   0.011  16.562   0.014  16.172   0.016  99.999  99.999  nickel2
 2013ex  56575.47  99.999  99.999  17.062   0.032  16.655   0.025  16.384   0.091  99.999  99.999  nickel2
 2013ex  56580.53  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  16.844   0.055    kait4
 2013ex  56581.52  99.999  99.999  17.241   0.014  16.848   0.013  16.524   0.020  99.999  99.999  nickel2
 2013ex  56582.47  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  17.074   0.093    kait4
 2013ex  56583.43  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  16.949   0.078    kait4
 2013ex  56585.54  18.360   0.061  17.335   0.027  99.999  99.999  16.711   0.022  99.999  99.999  nickel2
 2013ex  56587.48  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  17.138   0.104    kait4
 2013ex  56589.50  18.422   0.036  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
 2013ex  56589.51  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  17.415   0.173    kait4
 2013ex  56591.50  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  17.340   0.070    kait4
 2013ex  56596.48  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  17.486   0.074    kait4
 2013ex  56599.54  99.999  99.999  17.760   0.067  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
 2013ex  56601.47  99.999  99.999  17.733   0.026  17.465   0.026  17.319   0.053  99.999  99.999  nickel2
 2013ex  56604.44  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  17.660   0.083    kait4
 2013ex  56605.53  99.999  99.999  99.999  99.999  17.598   0.020  99.999  99.999  99.999  99.999  nickel2
 2013ex  56607.42  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  17.729   0.072    kait4
 2013ex  56609.53  99.999  99.999  17.924   0.023  99.999  99.999  17.704   0.063  99.999  99.999  nickel2
 2013ex  56610.34  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  17.859   0.131    kait4
 2013ex  56613.35  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  17.784   0.194    kait4
 2013ex  56621.43  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.308   0.161    kait4
 2013ex  56624.42  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.447   0.349    kait4
 2013ex  56626.36  18.873   0.087  18.350   0.015  18.224   0.018  18.259   0.044  99.999  99.999  nickel2
 2013ex  56627.37  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.166   0.122    kait4
 2013ex  56628.45  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.233   0.165    kait4
 2013ex  56631.39  99.999  99.999  18.408   0.040  18.382   0.063  18.634   0.103  99.999  99.999  nickel2
 2013ex  56632.37  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.203   0.119    kait4
 2013ex  56635.46  19.095   0.259  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
 2013ex  56636.34  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.857   0.332    kait4
 2013ex  56639.31  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.760   0.303    kait4
 2013ex  56641.30  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.938   0.404    kait4
 2013ex  56654.31  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.989   0.276    kait4
 2013ex  56658.28  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  18.809   0.279    kait4
 2013ex  56665.27  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.227   0.390    kait4
 2013ex  56667.28  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.074   0.471    kait4
 2013ex  56679.24  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.456   0.410    kait4
 2013ex  56683.26  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  19.037   0.297    kait4
 2013fa  56535.37  15.986   0.010  15.784   0.008  15.545   0.009  15.639   0.015  99.999  99.999  nickel2
 2013fa  56539.39  16.072   0.011  15.748   0.009  15.505   0.009  15.719   0.016  99.999  99.999  nickel2
 2013fa  56541.39  16.201   0.010  15.779   0.009  15.538   0.009  15.779   0.017  99.999  99.999  nickel2
 2013fa  56545.37  16.565   0.024  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
 2013fa  56548.33  16.898   0.014  16.098   0.010  15.956   0.012  16.069   0.021  99.999  99.999  nickel2
 2013fa  56552.27  17.394   0.043  16.353   0.022  16.098   0.026  16.044   0.036  99.999  99.999  nickel2
 2013fa  56555.20  17.777   0.035  16.569   0.016  16.168   0.015  15.971   0.021  99.999  99.999  nickel2
 2013fa  56559.19  18.116   0.046  16.819   0.021  16.247   0.022  15.936   0.024  99.999  99.999  nickel2
 2013fa  56562.19  18.344   0.043  16.997   0.024  16.326   0.024  15.921   0.026  99.999  99.999  nickel2
 2013fa  56569.18  18.676   0.241  17.427   0.248  16.772   0.240  99.999  99.999  99.999  99.999  nickel2
 2013fa  56575.19  18.983   0.369  17.773   0.077  17.131   0.068  16.727   0.072  99.999  99.999  nickel2
 2013fa  56578.24  19.072   0.140  17.799   0.054  17.252   0.050  16.822   0.066  99.999  99.999  nickel2
 2013fa  56581.23  19.002   0.299  17.934   0.074  17.365   0.054  17.029   0.073  99.999  99.999  nickel2
 2013fa  56585.25  19.189   0.161  18.109   0.063  17.498   0.055  17.202   0.068  99.999  99.999  nickel2
 2013fa  56589.10  19.380   0.080  18.132   0.044  17.628   0.041  17.372   0.054  99.999  99.999  nickel2
 2013fa  56599.17  19.322   0.133  18.342   0.092  17.907   0.089  17.776   0.121  99.999  99.999  nickel2
 2013fa  56601.11  19.490   0.117  18.417   0.070  17.948   0.066  17.790   0.095  99.999  99.999  nickel2
 2013fa  56605.18  19.514   0.102  18.485   0.064  18.123   0.070  17.973   0.097  99.999  99.999  nickel2
 2013fa  56609.20  19.438   0.186  18.630   0.088  18.264   0.084  18.090   0.117  99.999  99.999  nickel2
 2013fa  56622.14  99.999  99.999  18.920   0.110  18.637   0.121  18.701   0.212  99.999  99.999  nickel2
 2013fa  56626.17  99.999  99.999  18.899   0.116  18.804   0.158  18.558   0.242  99.999  99.999  nickel2
 2013fa  56631.13  99.999  99.999  19.099   0.149  18.957   0.207  18.763   0.285  99.999  99.999  nickel2
 2013fa  56635.11  99.999  99.999  19.182   0.170  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
 2013fa  56639.09  99.999  99.999  19.280   0.129  19.180   0.184  19.064   0.291  99.999  99.999  nickel2
 2013fa  56642.09  99.999  99.999  19.366   0.292  19.192   0.276  18.828   0.305  99.999  99.999  nickel2
 2013fw  56590.16  16.541   0.024  16.572   0.029  16.430   0.038  16.544   0.076  99.999  99.999    kait4
 2013fw  56591.13  16.239   0.019  16.267   0.023  16.155   0.034  16.267   0.060  99.999  99.999    kait4
 2013fw  56592.13  15.995   0.023  16.053   0.022  15.947   0.097  16.033   0.044  99.999  99.999    kait4
 2013fw  56596.12  15.497   0.014  15.542   0.016  15.461   0.022  15.595   0.045  99.999  99.999    kait4
 2013fw  56597.11  15.461   0.011  15.481   0.016  15.418   0.104  15.595   0.050  99.999  99.999    kait4
 2013fw  56598.11  15.394   0.012  15.405   0.013  15.326   0.021  15.545   0.038  99.999  99.999    kait4
 2013fw  56599.11  15.369   0.013  15.359   0.014  15.296   0.098  15.522   0.040  99.999  99.999    kait4
 2013fw  56599.19  15.342   0.011  15.378   0.013  15.261   0.025  15.515   0.061  99.999  99.999  nickel2
 2013fw  56601.22  15.345   0.010  15.320   0.013  15.210   0.026  15.524   0.069  99.999  99.999  nickel2
 2013fw  56602.10  15.342   0.018  15.266   0.016  15.197   0.023  15.562   0.053  99.999  99.999    kait4
 2013fw  56603.10  15.310   0.037  15.269   0.035  15.209   0.039  15.564   0.114  99.999  99.999    kait4
 2013fw  56604.11  15.380   0.013  15.256   0.013  15.193   0.018  15.593   0.043  99.999  99.999    kait4
 2013fw  56605.11  15.425   0.012  15.290   0.013  15.240   0.018  15.635   0.039  99.999  99.999    kait4
 2013fw  56605.21  15.423   0.010  15.294   0.008  15.198   0.019  15.609   0.045  99.999  99.999  nickel2
 2013fw  56607.10  15.569   0.019  15.369   0.021  15.334   0.020  15.851   0.052  99.999  99.999    kait4
 2013fw  56609.09  15.665   0.019  15.401   0.017  15.380   0.019  15.811   0.065  99.999  99.999    kait4
 2013fw  56609.22  15.663   0.012  15.441   0.014  15.373   0.029  15.796   0.074  99.999  99.999  nickel2
 2013fw  56611.10  16.185   0.305  15.366   0.175  15.457   0.168  16.159   0.420  99.999  99.999    kait4
 2013fw  56613.10  16.006   0.025  15.607   0.019  15.644   0.023  16.117   0.062  99.999  99.999    kait4
 2013fw  56615.11  16.119   0.102  15.831   0.057  15.655   0.086  16.287   0.224  99.999  99.999    kait4
 2013fw  56619.11  16.621   0.042  15.986   0.063  15.940   0.116  16.182   0.195  99.999  99.999    kait4
 2013fw  56621.10  16.830   0.025  16.079   0.020  15.958   0.028  16.154   0.059  99.999  99.999    kait4
 2013fw  56622.16  16.982   0.019  16.136   0.027  15.921   0.037  15.971   0.093  99.999  99.999  nickel2
 2013fw  56625.10  17.158   0.039  16.210   0.023  15.923   0.032  16.014   0.055  99.999  99.999    kait4
 2013fw  56629.09  17.455   0.080  16.426   0.037  16.024   0.045  15.874   0.068  99.999  99.999    kait4
 2013fw  56631.15  17.804   0.040  16.650   0.051  16.090   0.058  15.826   0.089  99.999  99.999  nickel2
 2013fw  56635.14  17.991   0.118  16.913   0.079  16.325   0.091  16.003   0.145  99.999  99.999  nickel2
 2013fw  56639.11  18.119   0.047  17.126   0.036  16.571   0.059  16.285   0.094  99.999  99.999  nickel2
 2013fw  56641.10  18.010   0.115  17.138   0.051  16.716   0.044  16.472   0.135  99.999  99.999    kait4
 2013fw  56642.11  18.280   0.098  17.280   0.068  16.704   0.071  16.450   0.128  99.999  99.999  nickel2
 2013fw  56649.09  18.211   0.129  17.405   0.087  17.018   0.126  16.909   0.134  99.999  99.999    kait4
 2013fw  56656.10  18.221   0.119  17.583   0.073  17.267   0.084  17.168   0.150  99.999  99.999    kait4
 2013gh  56515.35  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  16.122   0.065    kait4
 2013gh  56516.38  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  15.728   0.074    kait4
 2013gh  56517.31  16.068   0.039  15.751   0.032  15.527   0.066  99.999  99.999  15.365   0.040    kait4
 2013gh  56518.33  15.775   0.037  15.375   0.027  15.185   0.032  15.928   0.133  15.090   0.051    kait4
 2013gh  56519.28  15.523   0.037  15.314   0.029  15.097   0.023  15.234   0.066  15.108   0.035    kait4
 2013gh  56520.31  15.236   0.072  15.045   0.048  14.796   0.029  14.812   0.079  99.999  99.999    kait4
 2013gh  56522.29  14.821   0.038  14.682   0.024  14.431   0.018  14.520   0.055  14.546   0.040    kait4
 2013gh  56527.35  99.999  99.999  14.273   0.041  14.192   0.036  14.282   0.106  99.999  99.999  nickel2
 2013gh  56528.34  14.525   0.036  14.276   0.023  14.178   0.018  14.393   0.054  14.201   0.031    kait4
 2013gh  56529.32  14.496   0.035  14.235   0.024  14.150   0.019  14.404   0.054  14.100   0.029    kait4
 2013gh  56530.31  14.659   0.034  14.377   0.023  14.315   0.021  14.627   0.077  14.153   0.029    kait4
 2013gh  56531.28  14.610   0.039  14.270   0.027  14.164   0.022  14.569   0.080  14.144   0.029    kait4
 2013gh  56531.35  99.999  99.999  14.250   0.029  14.070   0.031  14.354   0.107  99.999  99.999  nickel2
 2013gh  56532.32  14.633   0.034  14.278   0.022  14.178   0.017  14.524   0.055  99.999  99.999    kait4
 2013gh  56533.29  14.753   0.034  14.405   0.023  14.300   0.018  14.620   0.054  14.277   0.029    kait4
 2013gh  56534.29  14.758   0.034  14.328   0.022  14.271   0.018  14.600   0.055  14.275   0.042    kait4
 2013gh  56535.25  14.880   0.035  14.438   0.044  14.340   0.020  14.698   0.069  14.345   0.028    kait4
 2013gh  56535.36  99.999  99.999  99.999  99.999  14.239   0.031  14.570   0.107  99.999  99.999  nickel2
 2013gh  56536.24  14.965   0.037  14.470   0.023  14.465   0.019  14.839   0.113  14.432   0.037    kait4
 2013gh  56539.26  15.284   0.036  14.617   0.025  14.653   0.023  14.986   0.092  14.606   0.041    kait4
 2013gh  56539.37  99.999  99.999  14.610   0.041  14.532   0.032  99.999  99.999  99.999  99.999  nickel2
 2013gh  56540.24  15.405   0.038  14.678   0.026  14.688   0.031  15.016   0.098  14.638   0.068    kait4
 2013gh  56541.24  15.517   0.036  14.706   0.024  14.719   0.023  15.055   0.097  14.700   0.029    kait4
 2013gh  56541.36  15.508   0.074  14.690   0.041  14.613   0.032  14.712   0.107  99.999  99.999  nickel2
 2013gh  56542.26  15.642   0.037  14.809   0.023  14.776   0.020  14.835   0.111  14.770   0.045    kait4
 2013gh  56543.23  15.812   0.039  14.853   0.024  14.796   0.021  15.021   0.089  14.764   0.028    kait4
 2013gh  56544.22  15.947   0.040  14.941   0.024  14.790   0.021  14.862   0.083  14.795   0.044    kait4
 2013gh  56545.25  16.153   0.059  15.074   0.028  14.830   0.025  99.999  99.999  14.852   0.033    kait4
 2013gh  56546.23  16.069   0.041  15.035   0.024  14.840   0.020  14.838   0.055  14.959   0.046    kait4
 2013gh  56547.23  16.294   0.046  15.100   0.025  14.867   0.020  14.835   0.064  14.879   0.042    kait4
 2013gh  56548.22  16.247   0.050  15.165   0.026  14.886   0.022  14.862   0.057  14.913   0.043    kait4
 2013gh  56548.29  99.999  99.999  99.999  99.999  14.774   0.034  14.623   0.107  99.999  99.999  nickel2
 2013gh  56549.27  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  14.820   0.047    kait4
 2013gh  56550.28  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  14.971   0.053    kait4
 2013gh  56556.27  17.701   0.148  15.655   0.030  15.160   0.029  14.691   0.081  15.156   0.054    kait4
 2013gh  56559.22  17.715   0.085  15.861   0.028  15.385   0.024  15.038   0.056  15.322   0.047    kait4
 2013gh  56559.24  99.999  99.999  15.906   0.043  15.323   0.034  99.999  99.999  99.999  99.999  nickel2
 2013gh  56562.19  18.043   0.136  15.961   0.030  15.562   0.027  15.273   0.068  15.536   0.051    kait4
 2013gh  56562.23  17.428   0.114  16.097   0.046  15.514   0.037  15.195   0.110  99.999  99.999  nickel2
 2013gh  56563.24  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  15.628   0.063    kait4
 2013gh  56564.22  99.999  99.999  16.330   0.161  15.664   0.054  15.660   0.157  99.999  99.999    kait4
 2013gh  56567.21  18.207   0.235  16.316   0.045  15.972   0.055  99.999  99.999  15.914   0.064    kait4
 2013gh  56569.17  18.327   0.329  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999    kait4
 2013gh  56569.20  99.999  99.999  99.999  99.999  15.645   0.055  15.244   0.196  99.999  99.999  nickel2
 2013gh  56571.18  18.101   0.141  16.485   0.053  99.999  99.999  99.999  99.999  16.056   0.082    kait4
 2013gh  56573.19  18.124   0.108  16.496   0.040  16.055   0.037  99.999  99.999  16.082   0.074    kait4
 2013gh  56575.19  18.314   0.197  16.353   0.092  99.999  99.999  99.999  99.999  99.999  99.999    kait4
 2013gh  56577.18  18.135   0.119  16.687   0.046  16.320   0.043  16.248   0.188  16.233   0.108    kait4
 2013gh  56581.16  99.999  99.999  16.635   0.055  16.407   0.114  16.102   0.122  99.999  99.999  nickel2
 2013gh  56582.19  18.110   0.394  16.857   0.174  99.999  99.999  16.606   0.339  99.999  99.999    kait4
 2013gh  56584.21  17.914   0.179  16.857   0.064  99.999  99.999  99.999  99.999  16.572   0.119    kait4
 2013gh  56585.16  18.163   0.097  16.721   0.052  16.420   0.076  16.404   0.129  99.999  99.999  nickel2
 2013gh  56585.21  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  16.612   0.104    kait4
 2013gh  56586.20  18.282   0.169  16.706   0.050  16.706   0.074  99.999  99.999  16.552   0.188    kait4
 2013gh  56588.19  18.307   0.146  16.828   0.051  16.973   0.166  99.999  99.999  99.999  99.999    kait4
 2013gh  56589.14  99.999  99.999  16.826   0.047  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
 2013gh  56591.16  18.133   0.103  16.902   0.047  16.842   0.066  99.999  99.999  99.999  99.999    kait4
 2013gh  56596.18  18.317   0.162  17.168   0.071  16.795   0.110  99.999  99.999  99.999  99.999    kait4
 2013gh  56598.13  18.598   0.141  16.988   0.052  16.962   0.084  99.999  99.999  16.853   0.193    kait4
 2013gh  56601.15  18.427   0.138  17.178   0.062  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
 2013gh  56605.09  18.706   0.131  17.158   0.064  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
 2013gh  56605.12  18.522   0.172  17.190   0.151  99.999  99.999  99.999  99.999  17.175   0.199    kait4
 2013gh  56609.10  99.999  99.999  17.574   0.077  99.999  99.999  99.999  99.999  99.999  99.999  nickel2
 2013gh  56611.13  18.224   0.347  17.518   0.164  99.999  99.999  99.999  99.999  99.999  99.999    kait4
 2013gh  56614.09  18.354   0.235  17.707   0.136  99.999  99.999  99.999  99.999  99.999  99.999    kait4
 2013gh  56620.10  18.605   0.153  17.805   0.125  99.999  99.999  99.999  99.999  99.999  99.999    kait4
 2013gh  56626.09  18.735   0.143  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999    kait4
 2013gq  56377.32  15.331   0.076  15.397   0.021  15.232   0.041  99.999  99.999  99.999  99.999    kait4
 2013gq  56378.16  15.259   0.026  15.286   0.019  15.231   0.037  15.194   0.039  99.999  99.999    kait4
 2013gq  56380.16  99.999  99.999  99.999  99.999  99.999  99.999  15.073   0.039  99.999  99.999    kait4
